time: 1990000000
68 6 770001
68 7 752522 8739 8740
68 8 770001
69 1 770001
69 2 770001
69 3 770001
69 4 770001
69 5 770001
69 6 770001
69 7 761261 8740
69 8 761261 8740
70 1 770001
70 2 770001
70 3 770001
70 4 770001
70 5 770001
70 6 770001
70 7 761261 8740
70 8 770001
71 1 770001
71 2 770001
71 3 770001
71 4 770001
71 5 770001
71 6 770001
71 7 761261 8740
71 8 770001
72 1 770001
72 2 770001
72 3 770001
72 4 770001
72 5 761261 8740
72 6 770001
72 7 770001
72 8 761261 8740
73 1 770001
73 2 770001
73 3 770001
73 4 770001
73 5 770001
73 6 770001
73 7 752522 8739 8740
73 8 770001
74 1 770001
74 2 770001
74 3 770001
74 4 770001
74 5 761261 8740
74 6 770001
74 7 770001
74 8 761261 8740
75 1 770001
75 2 770001
75 3 770001
75 4 770001
75 5 770001
75 6 770001
75 7 770001
75 8 770001
76 1 770001
76 2 770001
76 3 770001
76 4 770001
76 5 770001
76 6 770001
76 7 770001
76 8 761261 8740
77 1 770001
77 2 770001
77 3 770001
77 4 770001
77 5 770001
77 6 770001
77 7 770001
77 8 761261 8740
78 1 770001
78 2 770001
78 3 770001
78 4 770001
78 5 770001
78 6 752522 8739 8740
78 7 770001
78 8 770001
79 1 770001
79 2 770001
79 3 770001
79 4 770001
79 5 770001
79 6 761261 8740
79 7 761261 8740
79 8 770001
80 1 770001
80 2 770001
80 3 770001
80 4 770001
80 5 752522 8739 8740
80 6 770001
80 7 770001
80 8 770001
81 1 770001
81 2 770001
81 3 770001
81 4 770001
81 5 761261 8740
81 6 770001
81 7 761261 8740
81 8 770001
82 1 770001
82 2 770001
82 3 770001
82 4 770001
82 5 770001
82 6 770001
82 7 770001
82 8 770001
83 1 770001
83 2 770001
83 3 770001
83 4 770001
83 5 770001
83 6 770001
83 7 761261 8740
83 8 770001
84 1 100126 0 0 2 6 0 0 5 3 0 0 7 2 0 0 8 5 9 9 17 16 0 17 14 18 17 10 22 14 25 19 36 22 25 32 26 26 41 44 36 34 56 50 0 45 57 67 52 59 68 95 64 115 85 85 125 100 136 118 113 95 109 118 102 154 0 102 149 153 145 174 154 174 136 220 173 204 264 218 307 1037 10575 11053 11645 15823 13738 9176 0 13082 16643 9234 9544 16768 9324 8765 14640 14612 9156 12520 13464 13134 10111 15297 9892 9894 13881 12218 8769 13613 0 14727 8709 9226 19782 10624 8741 13172 15712 9086 10275 15649 10567 8949 15503 10359 11488 13394 12856 9477 19173 0 9499 14629 15909 31351 17509 693
84 2 770001
84 3 770001
84 4 770001
84 5 770001
84 6 770001
84 7 770001
84 8 770001
85 1 770001
85 2 770001
85 3 770001
85 4 770001
85 5 770001
85 6 770001
85 7 770001
85 8 770001
85 9 770001
85 10 770001
85 11 770001
85 12 770001
85 13 770001
85 14 770001
85 15 770001
85 16 770001
85 17 638936 8732 8733 8732 8732 8731 8742 8741 8739 8742 17479 8739 8741 17482
86 1 770001
86 2 770001
86 3 770001
86 4 770001
86 5 770001
86 6 770001
86 7 770001
86 8 770001
86 9 770001
86 10 770001
86 11 770001
86 12 770001
86 13 770001
86 14 770001
86 15 770001
86 16 770001
86 17 665133 8732 8731 8742 8741 8739 8742 8740 8739 17480 17482
87 1 770001
87 2 770001
87 3 770001
87 4 770001
87 5 770001
87 6 770001
87 7 770001
87 8 770001
87 9 770001
87 10 770001
87 11 770001
87 12 770001
87 13 770001
87 14 770001
87 15 770001
87 16 770001
87 17 604010 8731 8731 8734 8730 8732 8733 8732 8732 17470 8742 8741 8739 8742 8740 8739 17483 8740
88 1 770001
88 2 770001
88 3 770001
88 4 770001
88 5 770001
88 6 770001
88 7 770001
88 8 770001
88 9 770001
88 10 770001
88 11 770001
88 12 770001
88 13 770001
88 14 770001
88 15 770001
88 16 770001
88 17 647668 8733 8732 8732 8731 8742 8741 8739 8742 17479 8739 8741 8740 8742
time: 2067100000
68 1 771001
68 2 771001
68 3 771001
68 4 771001
68 5 771001
68 6 771001
68 7 753505 8747 8749
68 8 771001
69 1 771001
69 2 771001
69 3 771001
69 4 771001
69 5 771001
69 6 771001
69 7 762252 8749
69 8 762252 8749
70 1 771001
70 2 771001
70 3 771001
70 4 771001
70 5 771001
70 6 771001
70 7 762252 8749
70 8 771001
71 1 771001
71 2 771001
71 3 771001
71 4 771001
71 5 771001
71 6 771001
71 7 762252 8749
71 8 771001
72 1 771001
72 2 771001
72 3 771001
72 4 771001
72 5 762252 8749
72 6 771001
72 7 771001
72 8 762252 8749
73 1 771001
73 2 771001
73 3 771001
73 4 771001
73 5 771001
73 6 771001
73 7 753505 8747 8749
73 8 771001
74 1 771001
74 2 771001
74 3 771001
74 4 771001
74 5 762252 8749
74 6 771001
74 7 771001
74 8 762252 8749
75 1 771001
75 2 771001
75 3 771001
75 4 771001
75 5 771001
75 6 771001
75 7 771001
75 8 771001
76 1 771001
76 2 771001
76 3 771001
76 4 771001
76 5 771001
76 6 771001
76 7 771001
76 8 762252 8749
77 1 771001
77 2 771001
77 3 771001
77 4 771001
77 5 771001
77 6 771001
77 7 771001
77 8 762252 8749
78 1 771001
78 2 771001
78 3 771001
78 4 771001
78 5 771001
78 6 753505 8747 8749
78 7 771001
78 8 771001
79 1 771001
79 2 771001
79 3 771001
79 4 771001
79 5 771001
79 6 762252 8749
79 7 762252 8749
79 8 771001
80 1 771001
80 2 771001
80 3 771001
80 4 771001
80 5 753505 8747 8749
80 6 771001
80 7 771001
80 8 771001
81 1 771001
81 2 771001
81 3 771001
81 4 771001
81 5 762252 8749
81 6 771001
81 7 762252 8749
81 8 771001
82 1 771001
82 2 771001
82 3 771001
82 4 771001
82 5 771001
82 6 771001
82 7 771001
82 8 771001
83 1 771001
83 2 771001
83 3 771001
83 4 771001
83 5 771001
83 6 771001
83 7 762252 8749
83 8 771001
84 1 100126 0 0 2 6 0 0 5 3 0 0 7 2 0 0 8 5 9 9 17 16 0 17 14 18 17 10 22 14 25 19 36 22 25 32 26 26 41 44 36 34 56 50 0 45 57 67 52 59 68 95 64 115 85 85 125 100 136 118 113 95 109 118 102 154 0 102 149 153 145 174 154 174 136 220 173 204 264 218 307 1040 10583 11061 11661 15840 13747 9184 0 13094 16665 9243 9555 16782 9332 8773 14655 14623 9165 12531 13477 13150 10122 15312 9900 9903 13895 12237 8786 13636 0 14753 8727 9243 19827 10645 8759 13196 15738 9103 10296 15677 10591 8967 15533 10380 11513 13419 12881 9496 19204 0 9517 14656 15943 31410 17544 697
84 2 771001
84 3 771001
84 4 771001
84 5 771001
84 6 771001
84 7 771001
84 8 771001
85 1 771001
85 2 771001
85 3 771001
85 4 771001
85 5 771001
85 6 771001
85 7 771001
85 8 771001
85 9 771001
85 10 771001
85 11 771001
85 12 771001
85 13 771001
85 14 771001
85 15 771001
85 16 771001
85 17 639770 8749 8749 8750 8748 8747 8750 8749 8748 8750 17495 8748 8749 17499
86 1 771001
86 2 771001
86 3 771001
86 4 771001
86 5 771001
86 6 771001
86 7 771001
86 8 771001
86 9 771001
86 10 771001
86 11 771001
86 12 771001
86 13 771001
86 14 771001
86 15 771001
86 16 771001
86 17 666018 8748 8747 8750 8749 8748 8750 8748 8748 17496 17499
87 1 771001
87 2 771001
87 3 771001
87 4 771001
87 5 771001
87 6 771001
87 7 771001
87 8 771001
87 9 771001
87 10 771001
87 11 771001
87 12 771001
87 13 771001
87 14 771001
87 15 771001
87 16 771001
87 17 604777 8747 8749 8750 8747 8749 8749 8750 8748 17494 8750 8749 8748 8750 8748 8748 17499 8749
88 1 771001
88 2 771001
88 3 771001
88 4 771001
88 5 771001
88 6 771001
88 7 771001
88 8 771001
88 9 771001
88 10 771001
88 11 771001
88 12 771001
88 13 771001
88 14 771001
88 15 771001
88 16 771001
88 17 648519 8749 8750 8748 8747 8750 8749 8748 8750 17495 8748 8749 8749 8750
time: 2067200000
68 1 772001
68 2 772001
68 3 772001
68 4 772001
68 5 772001
68 6 772001
68 7 754471 8765 8765
68 8 772001
69 1 772001
69 2 772001
69 3 772001
69 4 772001
69 5 772001
69 6 772001
69 7 763236 8765
69 8 763236 8765
70 1 772001
70 2 772001
70 3 772001
70 4 772001
70 5 772001
70 6 772001
70 7 763236 8765
70 8 772001
71 1 772001
71 2 772001
71 3 772001
71 4 772001
71 5 772001
71 6 772001
71 7 763236 8765
71 8 772001
72 1 772001
72 2 772001
72 3 772001
72 4 772001
72 5 763236 8765
72 6 772001
72 7 772001
72 8 763236 8765
73 1 772001
73 2 772001
73 3 772001
73 4 772001
73 5 772001
73 6 772001
73 7 754471 8765 8765
73 8 772001
74 1 772001
74 2 772001
74 3 772001
74 4 772001
74 5 763236 8765
74 6 772001
74 7 772001
74 8 763236 8765
75 1 772001
75 2 772001
75 3 772001
75 4 772001
75 5 772001
75 6 772001
75 7 772001
75 8 772001
76 1 772001
76 2 772001
76 3 772001
76 4 772001
76 5 772001
76 6 772001
76 7 772001
76 8 763236 8765
77 1 772001
77 2 772001
77 3 772001
77 4 772001
77 5 772001
77 6 772001
77 7 772001
77 8 763236 8765
78 1 772001
78 2 772001
78 3 772001
78 4 772001
78 5 772001
78 6 754471 8765 8765
78 7 772001
78 8 772001
79 1 772001
79 2 772001
79 3 772001
79 4 772001
79 5 772001
79 6 763236 8765
79 7 763236 8765
79 8 772001
80 1 772001
80 2 772001
80 3 772001
80 4 772001
80 5 754471 8765 8765
80 6 772001
80 7 772001
80 8 772001
81 1 772001
81 2 772001
81 3 772001
81 4 772001
81 5 763236 8765
81 6 772001
81 7 763236 8765
81 8 772001
82 1 772001
82 2 772001
82 3 772001
82 4 772001
82 5 772001
82 6 772001
82 7 772001
82 8 772001
83 1 772001
83 2 772001
83 3 772001
83 4 772001
83 5 772001
83 6 772001
83 7 763236 8765
83 8 772001
84 1 100126 0 0 2 6 0 0 5 3 0 0 7 2 0 0 8 5 9 9 17 16 0 17 14 18 17 10 22 14 25 19 36 22 25 32 26 26 41 44 36 34 56 50 0 45 57 67 52 59 68 95 64 115 85 85 125 100 136 118 113 95 109 118 102 154 0 102 149 153 145 174 154 174 136 220 173 204 264 218 307 1040 10606 11086 11679 15869 13775 9201 0 13118 16699 9261 9572 16814 9351 8789 14683 14652 9182 12556 13504 13175 10139 15343 9919 9919 13922 12255 8794 13656 0 14775 8736 9251 19849 10656 8767 13213 15762 9113 10305 15702 10599 8975 15555 10391 11521 13436 12899 9505 19234 0 9528 14676 15956 31443 17564 697
84 2 772001
84 3 772001
84 4 772001
84 5 772001
84 6 772001
84 7 772001
84 8 772001
85 1 772001
85 2 772001
85 3 772001
85 4 772001
85 5 772001
85 6 772001
85 7 772001
85 8 772001
85 9 772001
85 10 772001
85 11 772001
85 12 772001
85 13 772001
85 14 772001
85 15 772001
85 16 772001
85 17 640518 8765 8767 8766 8765 8764 8766 8766 8765 8766 17531 8764 8766 17532
86 1 772001
86 2 772001
86 3 772001
86 4 772001
86 5 772001
86 6 772001
86 7 772001
86 8 772001
86 9 772001
86 10 772001
86 11 772001
86 12 772001
86 13 772001
86 14 772001
86 15 772001
86 16 772001
86 17 666816 8765 8764 8766 8766 8765 8766 8766 8764 17531 17532
87 1 772001
87 2 772001
87 3 772001
87 4 772001
87 5 772001
87 6 772001
87 7 772001
87 8 772001
87 9 772001
87 10 772001
87 11 772001
87 12 772001
87 13 772001
87 14 772001
87 15 772001
87 16 772001
87 17 605460 8762 8765 8767 8764 8765 8767 8766 8765 17529 8766 8766 8765 8766 8766 8764 17532 8766
88 1 772001
88 2 772001
88 3 772001
88 4 772001
88 5 772001
88 6 772001
88 7 772001
88 8 772001
88 9 772001
88 10 772001
88 11 772001
88 12 772001
88 13 772001
88 14 772001
88 15 772001
88 16 772001
88 17 649283 8767 8766 8765 8764 8766 8766 8765 8766 17531 8764 8766 8766 8766
time: 2067300000
68 1 773001
68 2 773001
68 3 773001
68 4 773001
68 5 773001
68 6 773001
68 7 755454 8774 8773
68 8 773001
69 1 773001
69 2 773001
69 3 773001
69 4 773001
69 5 773001
69 6 773001
69 7 764228 8773
69 8 764228 8773
70 1 773001
70 2 773001
70 3 773001
70 4 773001
70 5 773001
70 6 773001
70 7 764228 8773
70 8 773001
71 1 773001
71 2 773001
71 3 773001
71 4 773001
71 5 773001
71 6 773001
71 7 764228 8773
71 8 773001
72 1 773001
72 2 773001
72 3 773001
72 4 773001
72 5 764228 8773
72 6 773001
72 7 773001
72 8 764228 8773
73 1 773001
73 2 773001
73 3 773001
73 4 773001
73 5 773001
73 6 773001
73 7 755454 8774 8773
73 8 773001
74 1 773001
74 2 773001
74 3 773001
74 4 773001
74 5 764228 8773
74 6 773001
74 7 773001
74 8 764228 8773
75 1 773001
75 2 773001
75 3 773001
75 4 773001
75 5 773001
75 6 773001
75 7 773001
75 8 773001
76 1 773001
76 2 773001
76 3 773001
76 4 773001
76 5 773001
76 6 773001
76 7 773001
76 8 764228 8773
77 1 773001
77 2 773001
77 3 773001
77 4 773001
77 5 773001
77 6 773001
77 7 773001
77 8 764228 8773
78 1 773001
78 2 773001
78 3 773001
78 4 773001
78 5 773001
78 6 755454 8774 8773
78 7 773001
78 8 773001
79 1 773001
79 2 773001
79 3 773001
79 4 773001
79 5 773001
79 6 764228 8773
79 7 764228 8773
79 8 773001
80 1 773001
80 2 773001
80 3 773001
80 4 773001
80 5 755454 8774 8773
80 6 773001
80 7 773001
80 8 773001
81 1 773001
81 2 773001
81 3 773001
81 4 773001
81 5 764228 8773
81 6 773001
81 7 764228 8773
81 8 773001
82 1 773001
82 2 773001
82 3 773001
82 4 773001
82 5 773001
82 6 773001
82 7 773001
82 8 773001
83 1 773001
83 2 773001
83 3 773001
83 4 773001
83 5 773001
83 6 773001
83 7 764228 8773
83 8 773001
84 1 100126 0 0 2 6 0 0 5 3 0 0 7 2 0 0 8 5 9 9 17 16 0 17 14 18 17 10 22 14 25 19 36 22 25 32 26 26 41 44 36 34 56 50 0 45 57 67 52 59 68 95 64 115 85 85 125 100 136 118 113 95 109 118 102 154 0 102 149 153 145 174 154 174 136 220 173 204 264 218 307 1040 10618 11095 11687 15882 13795 9210 0 13130 16712 9269 9580 16831 9360 8798 14695 14672 9191 12571 13526 13198 10158 15365 9939 9943 13944 12276 8810 13676 0 14798 8752 9269 19876 10679 8783 13233 15791 9131 10323 15726 10616 8992 15575 10413 11544 13458 12920 9521 19267 0 9546 14698 15985 31502 17599 699
84 2 773001
84 3 773001
84 4 773001
84 5 773001
84 6 773001
84 7 773001
84 8 773001
85 1 773001
85 2 773001
85 3 773001
85 4 773001
85 5 773001
85 6 773001
85 7 773001
85 8 773001
85 9 773001
85 10 773001
85 11 773001
85 12 773001
85 13 773001
85 14 773001
85 15 773001
85 16 773001
85 17 641392 8774 8775 8774 8774 8772 8774 8775 8773 8775 17548 8772 8775 17548
86 1 773001
86 2 773001
86 3 773001
86 4 773001
86 5 773001
86 6 773001
86 7 773001
86 8 773001
86 9 773001
86 10 773001
86 11 773001
86 12 773001
86 13 773001
86 14 773001
86 15 773001
86 16 773001
86 17 667715 8774 8772 8774 8775 8773 8775 8774 8772 17549 17548
87 1 773001
87 2 773001
87 3 773001
87 4 773001
87 5 773001
87 6 773001
87 7 773001
87 8 773001
87 9 773001
87 10 773001
87 11 773001
87 12 773001
87 13 773001
87 14 773001
87 15 773001
87 16 773001
87 17 606298 8773 8773 8776 8772 8774 8775 8774 8774 17546 8774 8775 8773 8775 8774 8772 17549 8774
88 1 773001
88 2 773001
88 3 773001
88 4 773001
88 5 773001
88 6 773001
88 7 773001
88 8 773001
88 9 773001
88 10 773001
88 11 773001
88 12 773001
88 13 773001
88 14 773001
88 15 773001
88 16 773001
88 17 650166 8775 8774 8774 8772 8774 8775 8773 8775 17548 8772 8775 8774 8774
time: 2067400000
68 1 774001
68 2 774001
68 3 774001
68 4 774001
68 5 774001
68 6 774001
68 7 756433 8787 8781
68 8 774001
69 1 774001
69 2 774001
69 3 774001
69 4 774001
69 5 774001
69 6 774001
69 7 765220 8781
69 8 765220 8781
70 1 774001
70 2 774001
70 3 774001
70 4 774001
70 5 774001
70 6 774001
70 7 765220 8781
70 8 774001
71 1 774001
71 2 774001
71 3 774001
71 4 774001
71 5 774001
71 6 774001
71 7 765220 8781
71 8 774001
72 1 774001
72 2 774001
72 3 774001
72 4 774001
72 5 765220 8781
72 6 774001
72 7 774001
72 8 765220 8781
73 1 774001
73 2 774001
73 3 774001
73 4 774001
73 5 774001
73 6 774001
73 7 756433 8787 8781
73 8 774001
74 1 774001
74 2 774001
74 3 774001
74 4 774001
74 5 765220 8781
74 6 774001
74 7 774001
74 8 765220 8781
75 1 774001
75 2 774001
75 3 774001
75 4 774001
75 5 774001
75 6 774001
75 7 774001
75 8 774001
76 1 774001
76 2 774001
76 3 774001
76 4 774001
76 5 774001
76 6 774001
76 7 774001
76 8 765220 8781
77 1 774001
77 2 774001
77 3 774001
77 4 774001
77 5 774001
77 6 774001
77 7 774001
77 8 765220 8781
78 1 774001
78 2 774001
78 3 774001
78 4 774001
78 5 774001
78 6 756433 8787 8781
78 7 774001
78 8 774001
79 1 774001
79 2 774001
79 3 774001
79 4 774001
79 5 774001
79 6 765220 8781
79 7 765220 8781
79 8 774001
80 1 774001
80 2 774001
80 3 774001
80 4 774001
80 5 756433 8787 8781
80 6 774001
80 7 774001
80 8 774001
81 1 774001
81 2 774001
81 3 774001
81 4 774001
81 5 765220 8781
81 6 774001
81 7 765220 8781
81 8 774001
82 1 774001
82 2 774001
82 3 774001
82 4 774001
82 5 774001
82 6 774001
82 7 774001
82 8 774001
83 1 774001
83 2 774001
83 3 774001
83 4 774001
83 5 774001
83 6 774001
83 7 765220 8781
83 8 774001
84 1 100126 0 0 2 6 0 0 5 3 0 0 7 2 0 0 8 5 9 9 17 16 0 17 14 18 17 10 22 14 25 19 36 22 25 32 26 26 41 44 36 34 56 50 0 45 57 67 52 59 68 95 64 115 85 85 125 100 136 118 113 95 109 118 102 154 0 102 149 153 145 174 154 174 136 220 173 204 264 218 307 1041 10626 11117 11712 15910 13815 9232 0 13152 16752 9292 9598 16860 9376 8819 14719 14692 9213 12589 13542 13214 10175 15385 9953 9960 13966 12292 8832 13702 12 14835 8773 9299 19926 10697 8792 13242 15807 9139 10333 15742 10632 9001 15590 10423 11552 13467 12936 9531 19283 0 9554 14711 16000 31536 17619 699
84 2 774001
84 3 774001
84 4 774001
84 5 774001
84 6 774001
84 7 774001
84 8 774001
85 1 774001
85 2 774001
85 3 774001
85 4 774001
85 5 774001
85 6 774001
85 7 774001
85 8 774001
85 9 774001
85 10 774001
85 11 774001
85 12 774001
85 13 774001
85 14 774001
85 15 774001
85 16 774001
85 17 642196 8793 8788 8792 8793 8785 8798 8788 8791 8784 17564 8781 8783 17565
86 1 774001
86 2 774001
86 3 774001
86 4 774001
86 5 774001
86 6 774001
86 7 774001
86 8 774001
86 9 774001
86 10 774001
86 11 774001
86 12 774001
86 13 774001
86 14 774001
86 15 774001
86 16 774001
86 17 668559 8793 8785 8793 8793 8791 8794 8782 8781 17565 17565
87 1 774001
87 2 774001
87 3 774001
87 4 774001
87 5 774001
87 6 774001
87 7 774001
87 8 774001
87 9 774001
87 10 774001
87 11 774001
87 12 774001
87 13 774001
87 14 774001
87 15 774001
87 16 774001
87 17 607049 8791 8787 8794 8790 8793 8793 8787 8793 17577 8788 8783 8781 8784 8782 8781 17566 8782
88 1 774001
88 2 774001
88 3 774001
88 4 774001
88 5 774001
88 6 774001
88 7 774001
88 8 774001
88 9 774001
88 10 774001
88 11 774001
88 12 774001
88 13 774001
88 14 774001
88 15 774001
88 16 774001
88 17 650984 8793 8787 8793 8790 8793 8793 8786 8789 17564 8781 8783 8782 8783
time: 2067500000
68 1 775001
68 2 775001
68 3 775001
68 4 775001
68 5 775001
68 6 775001
68 7 757433 8787 8781
68 8 775001
69 1 775001
69 2 775001
69 3 775001
69 4 775001
69 5 775001
69 6 775001
69 7 766220 8781
69 8 766220 8781
70 1 775001
70 2 775001
70 3 775001
70 4 775001
70 5 775001
70 6 775001
70 7 766220 8781
70 8 775001
71 1 775001
71 2 775001
71 3 775001
71 4 775001
71 5 775001
71 6 775001
71 7 766220 8781
71 8 775001
72 1 775001
72 2 775001
72 3 775001
72 4 775001
72 5 766220 8781
72 6 775001
72 7 775001
72 8 766220 8781
73 1 775001
73 2 775001
73 3 775001
73 4 775001
73 5 775001
73 6 775001
73 7 757433 8787 8781
73 8 775001
74 1 775001
74 2 775001
74 3 775001
74 4 775001
74 5 766220 8781
74 6 775001
74 7 775001
74 8 766220 8781
75 1 775001
75 2 775001
75 3 775001
75 4 775001
75 5 775001
75 6 775001
75 7 775001
75 8 775001
76 1 775001
76 2 775001
76 3 775001
76 4 775001
76 5 775001
76 6 775001
76 7 775001
76 8 766220 8781
77 1 775001
77 2 775001
77 3 775001
77 4 775001
77 5 775001
77 6 775001
77 7 775001
77 8 766220 8781
78 1 775001
78 2 775001
78 3 775001
78 4 775001
78 5 775001
78 6 757433 8787 8781
78 7 775001
78 8 775001
79 1 775001
79 2 775001
79 3 775001
79 4 775001
79 5 775001
79 6 766220 8781
79 7 766220 8781
79 8 775001
80 1 775001
80 2 775001
80 3 775001
80 4 775001
80 5 757433 8787 8781
80 6 775001
80 7 775001
80 8 775001
81 1 775001
81 2 775001
81 3 775001
81 4 775001
81 5 766220 8781
81 6 775001
81 7 766220 8781
81 8 775001
82 1 775001
82 2 775001
82 3 775001
82 4 775001
82 5 775001
82 6 775001
82 7 775001
82 8 775001
83 1 775001
83 2 775001
83 3 775001
83 4 775001
83 5 775001
83 6 775001
83 7 766220 8781
83 8 775001
84 1 100126 1 22 25 21 15 16 13 19 9 9 15 10 9 8 20 18 18 14 22 26 10 25 19 28 31 21 27 24 30 29 44 27 35 42 31 36 50 60 41 44 66 62 11 50 77 74 70 67 80 110 74 132 97 100 135 108 144 134 123 103 117 127 102 162 8 111 157 162 160 184 162 183 144 228 182 212 272 227 315 1050 10641 11127 11720 15910 13823 9241 8 13161 16760 9308 9607 16868 9385 8827 14728 14700 9221 12598 13550 13223 10183 15401 9956 9960 13966 12292 8832 13702 12 14835 8773 9299 19926 10697 8792 13242 15807 9139 10333 15742 10632 9001 15590 10423 11552 13467 12936 9531 19283 0 9554 14711 16000 31536 17619 699
84 2 775001
84 3 775001
84 4 775001
84 5 775001
84 6 775001
84 7 775001
84 8 775001
85 1 775001
85 2 775001
85 3 775001
85 4 775001
85 5 775001
85 6 775001
85 7 775001
85 8 775001
85 9 775001
85 10 775001
85 11 775001
85 12 775001
85 13 775001
85 14 775001
85 15 775001
85 16 775001
85 17 643196 8793 8788 8792 8793 8785 8798 8788 8791 8784 17564 8781 8783 17565
86 1 775001
86 2 775001
86 3 775001
86 4 775001
86 5 775001
86 6 775001
86 7 775001
86 8 775001
86 9 775001
86 10 775001
86 11 775001
86 12 775001
86 13 775001
86 14 775001
86 15 775001
86 16 775001
86 17 669559 8793 8785 8793 8793 8791 8794 8782 8781 17565 17565
87 1 775001
87 2 775001
87 3 775001
87 4 775001
87 5 775001
87 6 775001
87 7 775001
87 8 775001
87 9 775001
87 10 775001
87 11 775001
87 12 775001
87 13 775001
87 14 775001
87 15 775001
87 16 775001
87 17 608049 8791 8787 8794 8790 8793 8793 8787 8793 17577 8788 8783 8781 8784 8782 8781 17566 8782
88 1 775001
88 2 775001
88 3 775001
88 4 775001
88 5 775001
88 6 775001
88 7 775001
88 8 775001
88 9 775001
88 10 775001
88 11 775001
88 12 775001
88 13 775001
88 14 775001
88 15 775001
88 16 775001
88 17 651984 8793 8787 8793 8790 8793 8793 8786 8789 17564 8781 8783 8782 8783
time: 2067600000
68 1 776001
68 2 776001
68 3 776001
68 4 776001
68 5 776001
68 6 776001
68 7 758433 8787 8781
68 8 776001
69 1 776001
69 2 776001
69 3 776001
69 4 776001
69 5 776001
69 6 776001
69 7 767220 8781
69 8 767220 8781
70 1 776001
70 2 776001
70 3 776001
70 4 776001
70 5 776001
70 6 776001
70 7 767220 8781
70 8 776001
71 1 776001
71 2 776001
71 3 776001
71 4 776001
71 5 776001
71 6 776001
71 7 767220 8781
71 8 776001
72 1 776001
72 2 776001
72 3 776001
72 4 776001
72 5 767220 8781
72 6 776001
72 7 776001
72 8 767220 8781
73 1 776001
73 2 776001
73 3 776001
73 4 776001
73 5 776001
73 6 776001
73 7 758433 8787 8781
73 8 776001
74 1 776001
74 2 776001
74 3 776001
74 4 776001
74 5 767220 8781
74 6 776001
74 7 776001
74 8 767220 8781
75 1 776001
75 2 776001
75 3 776001
75 4 776001
75 5 776001
75 6 776001
75 7 776001
75 8 776001
76 1 776001
76 2 776001
76 3 776001
76 4 776001
76 5 776001
76 6 776001
76 7 776001
76 8 767220 8781
77 1 776001
77 2 776001
77 3 776001
77 4 776001
77 5 776001
77 6 776001
77 7 776001
77 8 767220 8781
78 1 776001
78 2 776001
78 3 776001
78 4 776001
78 5 776001
78 6 758433 8787 8781
78 7 776001
78 8 776001
79 1 776001
79 2 776001
79 3 776001
79 4 776001
79 5 776001
79 6 767220 8781
79 7 767220 8781
79 8 776001
80 1 776001
80 2 776001
80 3 776001
80 4 776001
80 5 758433 8787 8781
80 6 776001
80 7 776001
80 8 776001
81 1 776001
81 2 776001
81 3 776001
81 4 776001
81 5 767220 8781
81 6 776001
81 7 767220 8781
81 8 776001
82 1 776001
82 2 776001
82 3 776001
82 4 776001
82 5 776001
82 6 776001
82 7 776001
82 8 776001
83 1 776001
83 2 776001
83 3 776001
83 4 776001
83 5 776001
83 6 776001
83 7 767220 8781
83 8 776001
84 1 101093 31 25 25 21 15 16 13 19 9 9 15 10 9 8 20 18 18 14 22 26 10 25 19 28 31 21 27 24 30 29 44 27 35 42 31 36 50 60 41 44 66 62 11 50 77 74 70 67 80 110 74 132 97 100 135 108 144 134 123 103 117 127 102 162 8 111 157 162 160 184 162 183 144 228 182 212 272 227 315 1050 10641 11127 11720 15910 13823 9241 8 13161 16760 9308 9607 16868 9385 8827 14728 14700 9221 12598 13550 13223 10183 15401 9956 9960 13966 12292 8832 13702 12 14835 8773 9299 19926 10697 8792 13242 15807 9139 10333 15742 10632 9001 15590 10423 11552 13467 12936 9531 19283 0 9554 14711 16000 31536 17619 699
84 2 776001
84 3 776001
84 4 776001
84 5 776001
84 6 776001
84 7 776001
84 8 776001
85 1 776001
85 2 776001
85 3 776001
85 4 776001
85 5 776001
85 6 776001
85 7 776001
85 8 776001
85 9 776001
85 10 776001
85 11 776001
85 12 776001
85 13 776001
85 14 776001
85 15 776001
85 16 776001
85 17 644196 8793 8788 8792 8793 8785 8798 8788 8791 8784 17564 8781 8783 17565
86 1 776001
86 2 776001
86 3 776001
86 4 776001
86 5 776001
86 6 776001
86 7 776001
86 8 776001
86 9 776001
86 10 776001
86 11 776001
86 12 776001
86 13 776001
86 14 776001
86 15 776001
86 16 776001
86 17 670559 8793 8785 8793 8793 8791 8794 8782 8781 17565 17565
87 1 776001
87 2 776001
87 3 776001
87 4 776001
87 5 776001
87 6 776001
87 7 776001
87 8 776001
87 9 776001
87 10 776001
87 11 776001
87 12 776001
87 13 776001
87 14 776001
87 15 776001
87 16 776001
87 17 609049 8791 8787 8794 8790 8793 8793 8787 8793 17577 8788 8783 8781 8784 8782 8781 17566 8782
88 1 776001
88 2 776001
88 3 776001
88 4 776001
88 5 776001
88 6 776001
88 7 776001
88 8 776001
88 9 776001
88 10 776001
88 11 776001
88 12 776001
88 13 776001
88 14 776001
88 15 776001
88 16 776001
88 17 652984 8793 8787 8793 8790 8793 8793 8786 8789 17564 8781 8783 8782 8783
time: 2067700000
68 1 777001
68 2 777001
68 3 777001
68 4 777001
68 5 777001
68 6 777001
68 7 759433 8787 8781
68 8 777001
69 1 777001
69 2 777001
69 3 777001
69 4 777001
69 5 777001
69 6 777001
